troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.6257694214524607
1tbedt"bolster"tbedt1.0t0.19069008500498186
2tbedt"mattress cover"tbedt1.0t0.5048166848419733
433t"mortise lock"tringt"mortise lock"t1.0t0.3177505885694
434t"mortise lock"tkeywayt"mortise lock"t1.0t0.43296363811566485
435t"mortise lock"t"cotter pin"t"mortise lock"t1.0t0.508214625707056
436t"mortise lock"tspringt"mortise lock"t1.0t0.2939885437258414
437t"mortise lock"t"rotor"t"mortise lock"t1.0t0.27302432174378705
438t"mortise lock"tcylinder caset"mortise lock"t1.0t0.4224084042294677
439t"mortise lock"tkeyt"mortise lock"t1.0t0.35489653989336767
440t"mortise lock"t"faceplate"t"mortise lock"t1.0t0.26885336567210427
441t"mortise lock"t"dead bolt"t"mortise lock"t1.0t0.46332411291813785
442t"mortise lock"tcylindert"mortise lock"t1.0t0.4012278862311879
443t"mortise lock"t"stator"t"mortise lock"t1.0t0.17655420099017366
444t"mortise lock"t"strike plate"t"mortise lock"t1.0t0.36826421866859393
445t"mortise lock"t"valve seat shaft"t"toilet"t0.0t0.4282299450746019
446t"mortise lock"t"tank lid"t"toilet"t0.0t0.26621643512758997
447t"mortise lock"tconical washert"toilet"t0.0t0.29932161001728086
448t"mortise lock"t"lift chain"t"toilet"t0.0t0.3464214891345633
449t"mortise lock"t"seat"t"toilet"t0.0t0.2993425774136138
450t"mortise lock"t"shutoff valve"t"toilet"t0.0t0.38889165581853685
451t"mortise lock"t"trip lever"t"toilet"t0.0t0.42502200339340174
452t"mortise lock"tball-cock supply valvet"toilet"t0.0t0.3596615360939407
453t"mortise lock"t"toilet bowl"t"toilet"t0.0t0.21218834238498954
454t"mortise lock"tflush handlet"toilet"t0.0t0.470280813559164
455t"mortise lock"twax sealt"toilet"t0.0t0.3114714228748191
456t"mortise lock"t"tank ball"t"toilet"t0.0t0.22223807892703298
457t"mortise lock"t"float ball"t"toilet"t0.0t0.28496506547828426
458t"mortise lock"t"filler tube"t"toilet"t0.0t0.21734455694956506
459t"mortise lock"t"waste pipe"t"toilet"t0.0t0.22554180149802688
460t"mortise lock"t"seat cover"t"toilet"t0.0t0.30407673719311984
461t"mortise lock"t"cold-water supply line"t"toilet"t0.0t0.26174273708072554
462t"mortise lock"t"overflow tube"t"toilet"t0.0t0.22626673081933663
463t"mortise lock"t"trap"t"toilet"t0.0t0.28631894006945036
464t"mortise lock"t"refill tube"t"toilet"t0.0t0.1708284341641843
465t"toilet"tpillowtbedt0.0t0.39339905230858585
466t"toilet"t"bolster"tbedt0.0t0.10546379163310582
467t"toilet"t"mattress cover"tbedt0.0t0.3204893671168879
468t"toilet"tlegtbedt0.0t0.27765193220070716
469t"toilet"tbox springtbedt0.0t0.283136342642619
470t"toilet"theadboardtbedt0.0t0.1971956909389776
471t"toilet"t"mattress"tbedt0.0t0.3556780556793765
472t"toilet"t"pillow protector"tbedt0.0t0.3201855887215602
473t"toilet"t"elastic"tbedt0.0t0.16338063475258768
474t"toilet"t"footboard"tbedt0.0t0.07995657344607027
475t"toilet"t"switch"t"refrigerator"t0.0t0.2282568534394383
476t"toilet"t"refrigerator compartment"t"refrigerator"t0.0t0.46028259822391054
477t"toilet"t"egg tray"t"refrigerator"t0.0t0.38472870365757766
478t"toilet"tshelf channelt"refrigerator"t0.0t0.2640864038272207
479t"toilet"t"magnetic gasket"t"refrigerator"t0.0t0.2645542299257283
480t"toilet"t"storage door"t"refrigerator"t0.0t0.440299921880859
481t"toilet"tfreezer doort"refrigerator"t0.0t0.47135774137372954
482t"toilet"tguard railt"refrigerator"t0.0t0.3165926210495563
483t"toilet"tcrispert"refrigerator"t0.0t0.08356455237353033
484t"toilet"tglass covert"refrigerator"t0.0t0.36017494479603507
485t"toilet"t"butter compartment"t"refrigerator"t0.0t0.3868930720841241
486t"toilet"t"thermostat control"t"refrigerator"t0.0t0.3190481785756952
487t"toilet"t"freezer compartment"t"refrigerator"t0.0t0.40977978467416465
488t"toilet"t"ice cube tray"t"refrigerator"t0.0t0.3752741616212568
489t"toilet"t"meat keeper"t"refrigerator"t0.0t0.22141442282900659
490t"toilet"t"door stop"t"refrigerator"t0.0t0.4685682112775492
491t"toilet"tshelft"refrigerator"t0.0t0.3468053511387447
492t"toilet"t"dairy compartment"t"refrigerator"t0.0t0.3589695829883677
493t"toilet"tdoor shelft"refrigerator"t0.0t0.4570753204050582
494t"toilet"tdrain hosetdishwashert0.0t0.5103450220488179
495t"toilet"t"overflow protection switch"tdishwashert0.0t0.3282370032254544
496t"toilet"t"tub"tdishwashert0.0t0.6550849291045261
497t"toilet"tpumptdishwashert0.0t0.4007873134436224
498t"toilet"t"gasket"tdishwashert0.0t0.2728780577751345
499t"toilet"t"water hose"tdishwashert0.0t0.5504237414256897
500t"toilet"t"heating element"tdishwashert0.0t0.3189239175085418
501t"toilet"tracktdishwashert0.0t0.3349335540236016
502t"toilet"t"cutlery basket"tdishwashert0.0t0.3491614561532284
503t"toilet"t"wash tower"tdishwashert0.0t0.46604040400485824
504t"toilet"t"motor"tdishwashert0.0t0.22771840495303652
505t"toilet"t"detergent dispenser"tdishwashert0.0t0.5356649747998712
506t"toilet"tslidetdishwashert0.0t0.299764724273734
507t"toilet"t"leveling foot"tdishwashert0.0t0.27741311693721976
508t"toilet"t"insulating material"tdishwashert0.0t0.18425705867657538
509t"toilet"tspray armtdishwashert0.0t0.38087587473536955
510t"toilet"trinse-aid dispensertdishwashert0.0t0.5281794561900792
511t"toilet"tlocktdoort0.0t0.34411024649315514
512t"toilet"tcornicetdoort0.0t0.12449985307185141
513t"toilet"t"hanging stile"tdoort0.0t0.388283194710667
514t"toilet"t"entablature"tdoort0.0t-0.032531154845032745
515t"toilet"t"top rail"tdoort0.0t0.29443649926090976
516t"toilet"tmiddle paneltdoort0.0t0.21817898039426692
517t"toilet"t"bottom rail"tdoort0.0t0.32953926978327674
518t"toilet"tpaneltdoort0.0t0.16477590031033248
519t"toilet"tjambtdoort0.0t0.17867215244433468
520t"toilet"tdoorknobtdoort0.0t0.3968924616605015
521t"toilet"t"threshold"tdoort0.0t0.10733590214573814
522t"toilet"t"weatherboard"tdoort0.0t0.054299398866754785
523t"toilet"tlock railtdoort0.0t0.31631030438700797
524t"toilet"t"shutting stile"tdoort0.0t0.26524409690292117
525t"toilet"theadertdoort0.0t0.04340821542202826
526t"toilet"tringt"mortise lock"t0.0t0.2287926954743944
527t"toilet"tkeywayt"mortise lock"t0.0t0.03502570786932609
528t"toilet"t"cotter pin"t"mortise lock"t0.0t0.17437469786592058
529t"toilet"tspringt"mortise lock"t0.0t0.18808113752389405
530t"toilet"t"rotor"t"mortise lock"t0.0t0.10327053168506298
531t"toilet"tcylinder caset"mortise lock"t0.0t0.31213373862785204
532t"toilet"tkeyt"mortise lock"t0.0t0.1404150773791045
533t"toilet"t"faceplate"t"mortise lock"t0.0t0.08322234547168503
534t"toilet"t"dead bolt"t"mortise lock"t0.0t0.3426779471140755
535t"toilet"tcylindert"mortise lock"t0.0t0.27946473343201705
536t"toilet"t"stator"t"mortise lock"t0.0t0.017313204455979652
537t"toilet"t"strike plate"t"mortise lock"t0.0t0.2979844747842192
538t"toilet"t"valve seat shaft"t"toilet"t1.0t0.35123157121704607
539t"toilet"t"tank lid"t"toilet"t1.0t0.39749146135515356
540t"toilet"tconical washert"toilet"t1.0t0.2737364999481469
541t"toilet"t"lift chain"t"toilet"t1.0t0.28521105527667834
542t"toilet"t"seat"t"toilet"t1.0t0.3895789676464745
543t"toilet"t"shutoff valve"t"toilet"t1.0t0.33290848621904123
544t"toilet"t"trip lever"t"toilet"t1.0t0.34707458572093236
545t"toilet"tball-cock supply valvet"toilet"t1.0t0.38406737699663424
546t"toilet"t"toilet bowl"t"toilet"t1.0t0.7640002234306408
547t"toilet"tflush handlet"toilet"t1.0t0.4921449764196543
548t"toilet"twax sealt"toilet"t1.0t0.3363911390488066
549t"toilet"t"tank ball"t"toilet"t1.0t0.3556865846508772
550t"toilet"t"float ball"t"toilet"t1.0t0.27732545068294157
551t"toilet"t"filler tube"t"toilet"t1.0t0.3589030395023958
552t"toilet"t"waste pipe"t"toilet"t1.0t0.4946598086403632
553t"toilet"t"seat cover"t"toilet"t1.0t0.40651650443205345
554t"toilet"t"cold-water supply line"t"toilet"t1.0t0.3905283746347121
555t"toilet"t"overflow tube"t"toilet"t1.0t0.38471959940212264
556t"toilet"t"trap"t"toilet"t1.0t0.3176770558525111
557t"toilet"t"refill tube"t"toilet"t1.0t0.4179749361961199
