troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.5117236898250307
1tbedt"bolster"tbedt1.0t0.07550177026271343
2tbedt"mattress cover"tbedt1.0t0.43015852139019806
433t"mortise lock"tringt"mortise lock"t1.0t0.21530512722612355
434t"mortise lock"tkeywayt"mortise lock"t1.0t0.42733716226448754
435t"mortise lock"t"cotter pin"t"mortise lock"t1.0t0.3947063335820645
436t"mortise lock"tspringt"mortise lock"t1.0t0.103723667286366
437t"mortise lock"t"rotor"t"mortise lock"t1.0t0.22206461276257183
438t"mortise lock"tcylinder caset"mortise lock"t1.0t0.23818314726935835
439t"mortise lock"tkeyt"mortise lock"t1.0t0.1517848280513521
440t"mortise lock"t"faceplate"t"mortise lock"t1.0t0.3153411005231914
441t"mortise lock"t"dead bolt"t"mortise lock"t1.0t0.20110318756944381
442t"mortise lock"tcylindert"mortise lock"t1.0t0.2525697987780562
443t"mortise lock"t"stator"t"mortise lock"t1.0t0.31346620571663675
444t"mortise lock"t"strike plate"t"mortise lock"t1.0t0.20358608330541392
445t"mortise lock"t"valve seat shaft"t"toilet"t0.0t0.3036236515081302
446t"mortise lock"t"tank lid"t"toilet"t0.0t0.13808355313384701
447t"mortise lock"tconical washert"toilet"t0.0t0.35395422603895815
448t"mortise lock"t"lift chain"t"toilet"t0.0t0.25251411952875435
449t"mortise lock"t"seat"t"toilet"t0.0t0.1514132329429218
450t"mortise lock"t"shutoff valve"t"toilet"t0.0t0.25546120553095747
451t"mortise lock"t"trip lever"t"toilet"t0.0t0.1926532914100732
452t"mortise lock"tball-cock supply valvet"toilet"t0.0t0.22457428215227418
453t"mortise lock"t"toilet bowl"t"toilet"t0.0t0.22903236560905454
454t"mortise lock"tflush handlet"toilet"t0.0t0.2397757792309007
455t"mortise lock"twax sealt"toilet"t0.0t0.24799792053345512
456t"mortise lock"t"tank ball"t"toilet"t0.0t0.1185733770602168
457t"mortise lock"t"float ball"t"toilet"t0.0t0.13011356910916028
458t"mortise lock"t"filler tube"t"toilet"t0.0t0.292094601043362
459t"mortise lock"t"waste pipe"t"toilet"t0.0t0.18032749398339218
460t"mortise lock"t"seat cover"t"toilet"t0.0t0.1813919794586106
461t"mortise lock"t"cold-water supply line"t"toilet"t0.0t0.15087955403589837
462t"mortise lock"t"overflow tube"t"toilet"t0.0t0.21465185930800504
463t"mortise lock"t"trap"t"toilet"t0.0t0.18790286729848507
464t"mortise lock"t"refill tube"t"toilet"t0.0t0.22709587444744087
465t"toilet"tpillowtbedt0.0t0.2978198137511162
466t"toilet"t"bolster"tbedt0.0t0.08864055496661391
467t"toilet"t"mattress cover"tbedt0.0t0.22925401093943332
468t"toilet"tlegtbedt0.0t0.13581717087052428
469t"toilet"tbox springtbedt0.0t0.17953637777809325
470t"toilet"theadboardtbedt0.0t0.206686273356128
471t"toilet"t"mattress"tbedt0.0t0.26149647060801323
472t"toilet"t"pillow protector"tbedt0.0t0.20569890825201131
473t"toilet"t"elastic"tbedt0.0t0.08516084122728826
474t"toilet"t"footboard"tbedt0.0t0.22846242707430636
475t"toilet"t"switch"t"refrigerator"t0.0t0.08835987019816104
476t"toilet"t"refrigerator compartment"t"refrigerator"t0.0t0.3574353050197602
477t"toilet"t"egg tray"t"refrigerator"t0.0t0.27787471722082524
478t"toilet"tshelf channelt"refrigerator"t0.0t0.14225902316955144
479t"toilet"t"magnetic gasket"t"refrigerator"t0.0t0.20105306704475442
480t"toilet"t"storage door"t"refrigerator"t0.0t0.2919438928836135
481t"toilet"tfreezer doort"refrigerator"t0.0t0.33132775903398887
482t"toilet"tguard railt"refrigerator"t0.0t0.1284635744981582
483t"toilet"tcrispert"refrigerator"t0.0t0.09446383920559874
484t"toilet"tglass covert"refrigerator"t0.0t0.25271850563047055
485t"toilet"t"butter compartment"t"refrigerator"t0.0t0.28578401847073615
486t"toilet"t"thermostat control"t"refrigerator"t0.0t0.19290232872908827
487t"toilet"t"freezer compartment"t"refrigerator"t0.0t0.35485005221506566
488t"toilet"t"ice cube tray"t"refrigerator"t0.0t0.3121559158627205
489t"toilet"t"meat keeper"t"refrigerator"t0.0t0.1742953233269486
490t"toilet"t"door stop"t"refrigerator"t0.0t0.19779892735872143
491t"toilet"tshelft"refrigerator"t0.0t0.13968978959033876
492t"toilet"t"dairy compartment"t"refrigerator"t0.0t0.300839916900659
493t"toilet"tdoor shelft"refrigerator"t0.0t0.25227583415109045
494t"toilet"tdrain hosetdishwashert0.0t0.42045051502165925
495t"toilet"t"overflow protection switch"tdishwashert0.0t0.17767621447247064
496t"toilet"t"tub"tdishwashert0.0t0.4806782041937818
497t"toilet"tpumptdishwashert0.0t0.27861536195681136
498t"toilet"t"gasket"tdishwashert0.0t0.2832965805126901
499t"toilet"t"water hose"tdishwashert0.0t0.38030049580847614
500t"toilet"t"heating element"tdishwashert0.0t0.15979109579355819
501t"toilet"tracktdishwashert0.0t0.1749028030122251
502t"toilet"t"cutlery basket"tdishwashert0.0t0.26825832750073897
503t"toilet"t"wash tower"tdishwashert0.0t0.2879484041536771
504t"toilet"t"motor"tdishwashert0.0t0.17436234232353554
505t"toilet"t"detergent dispenser"tdishwashert0.0t0.29757092088466197
506t"toilet"tslidetdishwashert0.0t0.10524415025662132
507t"toilet"t"leveling foot"tdishwashert0.0t0.13302115866927094
508t"toilet"t"insulating material"tdishwashert0.0t0.1269866963585221
509t"toilet"tspray armtdishwashert0.0t0.1355225744054465
510t"toilet"trinse-aid dispensertdishwashert0.0t0.4018952526795947
511t"toilet"tlocktdoort0.0t0.18409069045218523
512t"toilet"tcornicetdoort0.0t0.17746571943353887
513t"toilet"t"hanging stile"tdoort0.0t0.17828194982009096
514t"toilet"t"entablature"tdoort0.0t0.15557837614142178
515t"toilet"t"top rail"tdoort0.0t0.13532715568030643
516t"toilet"tmiddle paneltdoort0.0t0.1091126694865594
517t"toilet"t"bottom rail"tdoort0.0t0.13251571682884525
518t"toilet"tpaneltdoort0.0t0.09799158704513854
519t"toilet"tjambtdoort0.0t0.19622084793120273
520t"toilet"tdoorknobtdoort0.0t0.3624893477614868
521t"toilet"t"threshold"tdoort0.0t0.0859564606558936
522t"toilet"t"weatherboard"tdoort0.0t0.21784235668920576
523t"toilet"tlock railtdoort0.0t0.1966595499219012
524t"toilet"t"shutting stile"tdoort0.0t0.17331845336839893
525t"toilet"theadertdoort0.0t0.07072806976513679
526t"toilet"tringt"mortise lock"t0.0t0.21438789059920219
527t"toilet"tkeywayt"mortise lock"t0.0t0.17545103681355365
528t"toilet"t"cotter pin"t"mortise lock"t0.0t0.25145529355824303
529t"toilet"tspringt"mortise lock"t0.0t0.08898742897281138
530t"toilet"t"rotor"t"mortise lock"t0.0t0.18219711326789376
531t"toilet"tcylinder caset"mortise lock"t0.0t0.24029063406858742
532t"toilet"tkeyt"mortise lock"t0.0t0.07982859551284756
533t"toilet"t"faceplate"t"mortise lock"t0.0t0.17355458790835895
534t"toilet"t"dead bolt"t"mortise lock"t0.0t0.1463013312809057
535t"toilet"tcylindert"mortise lock"t0.0t0.2442014332632368
536t"toilet"t"stator"t"mortise lock"t0.0t0.14888325456223228
537t"toilet"t"strike plate"t"mortise lock"t0.0t0.1039383246029199
538t"toilet"t"valve seat shaft"t"toilet"t1.0t0.27292496943451905
539t"toilet"t"tank lid"t"toilet"t1.0t0.3208621439076632
540t"toilet"tconical washert"toilet"t1.0t0.3309790851780647
541t"toilet"t"lift chain"t"toilet"t1.0t0.10338915805377989
542t"toilet"t"seat"t"toilet"t1.0t0.25254002267588144
543t"toilet"t"shutoff valve"t"toilet"t1.0t0.31029593891211804
544t"toilet"t"trip lever"t"toilet"t1.0t0.1495229544872369
545t"toilet"tball-cock supply valvet"toilet"t1.0t0.2629084965955264
546t"toilet"t"toilet bowl"t"toilet"t1.0t0.706282183158612
547t"toilet"tflush handlet"toilet"t1.0t0.2171748221178138
548t"toilet"twax sealt"toilet"t1.0t0.22726613062972562
549t"toilet"t"tank ball"t"toilet"t1.0t0.24453784792315775
550t"toilet"t"float ball"t"toilet"t1.0t0.16071848496427868
551t"toilet"t"filler tube"t"toilet"t1.0t0.3267368829671354
552t"toilet"t"waste pipe"t"toilet"t1.0t0.31187564987159533
553t"toilet"t"seat cover"t"toilet"t1.0t0.2390613051551673
554t"toilet"t"cold-water supply line"t"toilet"t1.0t0.11655398747179302
555t"toilet"t"overflow tube"t"toilet"t1.0t0.33621667178335085
556t"toilet"t"trap"t"toilet"t1.0t0.19177485984133724
557t"toilet"t"refill tube"t"toilet"t1.0t0.3645240742583841
