troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.9940360858043147
1tbedt"bolster"tbedt1.0t0.9727833179619022
2tbedt"mattress cover"tbedt1.0t0.9935286975056149
434t"mortise lock"tkeywayt"mortise lock"t1.0t0.9105778789820205
435t"mortise lock"t"cotter pin"t"mortise lock"t1.0t0.9832866455932665
436t"mortise lock"tspringt"mortise lock"t1.0t0.8985712801552054
437t"mortise lock"t"rotor"t"mortise lock"t1.0t0.9133892558491526
438t"mortise lock"tcylinder caset"mortise lock"t1.0t0.8860770690167759
439t"mortise lock"tkeyt"mortise lock"t1.0t0.901391997474096
440t"mortise lock"t"faceplate"t"mortise lock"t1.0t0.8955710356497025
441t"mortise lock"t"dead bolt"t"mortise lock"t1.0t0.8910331728157211
442t"mortise lock"tcylindert"mortise lock"t1.0t0.9378982832534138
443t"mortise lock"t"stator"t"mortise lock"t1.0t0.9450823310311686
444t"mortise lock"t"strike plate"t"mortise lock"t1.0t0.8967258891045263
445t"mortise lock"t"valve seat shaft"t"toilet"t0.0t0.9048738532897969
446t"mortise lock"t"tank lid"t"toilet"t0.0t0.900097363453058
447t"mortise lock"tconical washert"toilet"t0.0t0.8799258589391067
448t"mortise lock"t"lift chain"t"toilet"t0.0t0.8955574623287619
449t"mortise lock"t"seat"t"toilet"t0.0t0.8588598616864761
450t"mortise lock"t"shutoff valve"t"toilet"t0.0t0.9096991351389744
451t"mortise lock"t"trip lever"t"toilet"t0.0t0.901864103964031
452t"mortise lock"tball-cock supply valvet"toilet"t0.0t0.889703413570868
453t"mortise lock"t"toilet bowl"t"toilet"t0.0t0.9057159273614765
454t"mortise lock"tflush handlet"toilet"t0.0t0.8959235990136964
455t"mortise lock"twax sealt"toilet"t0.0t0.9229828110158549
456t"mortise lock"t"tank ball"t"toilet"t0.0t0.8988007131917343
457t"mortise lock"t"float ball"t"toilet"t0.0t0.8906905032178066
458t"mortise lock"t"filler tube"t"toilet"t0.0t0.8997974462940757
459t"mortise lock"t"waste pipe"t"toilet"t0.0t0.9038757598324249
460t"mortise lock"t"seat cover"t"toilet"t0.0t0.9259369221979253
461t"mortise lock"t"cold-water supply line"t"toilet"t0.0t0.8990922690843763
462t"mortise lock"t"overflow tube"t"toilet"t0.0t0.8779111538115385
463t"mortise lock"t"trap"t"toilet"t0.0t0.9267937213298945
464t"mortise lock"t"refill tube"t"toilet"t0.0t0.9097089699607235
465t"toilet"tpillowtbedt0.0t0.9775116326703968
466t"toilet"t"bolster"tbedt0.0t0.9406404335172872
467t"toilet"t"mattress cover"tbedt0.0t0.9729499656133233
468t"toilet"tlegtbedt0.0t0.8498210819606016
469t"toilet"tbox springtbedt0.0t0.9768266473811706
470t"toilet"theadboardtbedt0.0t0.97036368769307
471t"toilet"t"mattress"tbedt0.0t0.9864566963638715
472t"toilet"t"pillow protector"tbedt0.0t0.9495981359147435
473t"toilet"t"elastic"tbedt0.0t0.8312056252442764
474t"toilet"t"footboard"tbedt0.0t0.9824434011293717
475t"toilet"t"switch"t"refrigerator"t0.0t0.9719856231832392
476t"toilet"t"refrigerator compartment"t"refrigerator"t0.0t0.9933515293746166
477t"toilet"t"egg tray"t"refrigerator"t0.0t0.991472821123404
478t"toilet"tshelf channelt"refrigerator"t0.0t0.9929147225787325
479t"toilet"t"magnetic gasket"t"refrigerator"t0.0t0.9614269265975531
480t"toilet"t"storage door"t"refrigerator"t0.0t0.989871462015463
481t"toilet"tfreezer doort"refrigerator"t0.0t0.9829252455654334
482t"toilet"tguard railt"refrigerator"t0.0t0.9740463359146108
483t"toilet"tcrispert"refrigerator"t0.0t0.860823153910956
484t"toilet"tglass covert"refrigerator"t0.0t0.9914760868072272
485t"toilet"t"butter compartment"t"refrigerator"t0.0t0.978133640904192
486t"toilet"t"thermostat control"t"refrigerator"t0.0t0.9671204625133826
487t"toilet"t"freezer compartment"t"refrigerator"t0.0t0.9648689819158369
488t"toilet"t"ice cube tray"t"refrigerator"t0.0t0.9760066018961112
489t"toilet"t"meat keeper"t"refrigerator"t0.0t0.9915629515969455
490t"toilet"t"door stop"t"refrigerator"t0.0t0.9600720106695747
491t"toilet"tshelft"refrigerator"t0.0t0.988910494485058
492t"toilet"t"dairy compartment"t"refrigerator"t0.0t0.9951190231282698
493t"toilet"tdoor shelft"refrigerator"t0.0t0.981501066122362
494t"toilet"tdrain hosetdishwashert0.0t0.9699244539153855
495t"toilet"t"overflow protection switch"tdishwashert0.0t0.9594408547795988
496t"toilet"t"tub"tdishwashert0.0t0.980818133584595
497t"toilet"tpumptdishwashert0.0t0.9773484821986494
498t"toilet"t"gasket"tdishwashert0.0t0.9243461922463723
499t"toilet"t"water hose"tdishwashert0.0t0.9832282991273381
500t"toilet"t"heating element"tdishwashert0.0t0.9731037842452633
501t"toilet"tracktdishwashert0.0t0.9663331722068513
502t"toilet"t"cutlery basket"tdishwashert0.0t0.9813403810294331
503t"toilet"t"wash tower"tdishwashert0.0t0.968108066161011
504t"toilet"t"motor"tdishwashert0.0t0.9665016737521219
505t"toilet"t"detergent dispenser"tdishwashert0.0t0.9735304436622949
506t"toilet"tslidetdishwashert0.0t0.9776632703571914
507t"toilet"t"leveling foot"tdishwashert0.0t0.9399752396839938
508t"toilet"t"insulating material"tdishwashert0.0t0.8972729978170267
509t"toilet"tspray armtdishwashert0.0t0.9722730866949862
510t"toilet"trinse-aid dispensertdishwashert0.0t0.936097167303125
511t"toilet"tlocktdoort0.0t0.9757260963416837
512t"toilet"tcornicetdoort0.0t0.9951699824931007
513t"toilet"t"hanging stile"tdoort0.0t0.983424629965119
514t"toilet"t"entablature"tdoort0.0t0.9744228210796325
515t"toilet"t"top rail"tdoort0.0t0.9760458974910317
516t"toilet"tmiddle paneltdoort0.0t0.9422500899368151
517t"toilet"t"bottom rail"tdoort0.0t0.9704699922750343
518t"toilet"tpaneltdoort0.0t0.965237007382513
519t"toilet"tjambtdoort0.0t0.9648105966277225
520t"toilet"tdoorknobtdoort0.0t0.9664975179615664
521t"toilet"t"threshold"tdoort0.0t0.9415276615386592
522t"toilet"t"weatherboard"tdoort0.0t0.9366420661717081
523t"toilet"tlock railtdoort0.0t0.9824751802913005
524t"toilet"t"shutting stile"tdoort0.0t0.9937310277382616
525t"toilet"theadertdoort0.0t0.9155930183808422
526t"toilet"tringt"mortise lock"t0.0t0.9470288127434251
527t"toilet"tkeywayt"mortise lock"t0.0t0.9871305864020028
528t"toilet"t"cotter pin"t"mortise lock"t0.0t0.9290346663682166
529t"toilet"tspringt"mortise lock"t0.0t0.9955260774750841
530t"toilet"t"rotor"t"mortise lock"t0.0t0.9589516518037722
531t"toilet"tcylinder caset"mortise lock"t0.0t0.9468487947326413
532t"toilet"tkeyt"mortise lock"t0.0t0.9719122261653665
533t"toilet"t"faceplate"t"mortise lock"t0.0t0.9504534846862255
534t"toilet"t"dead bolt"t"mortise lock"t0.0t0.9847699566196078
535t"toilet"tcylindert"mortise lock"t0.0t0.9577498776276826
536t"toilet"t"stator"t"mortise lock"t0.0t0.9440687977211626
537t"toilet"t"strike plate"t"mortise lock"t0.0t0.9599210261857154
538t"toilet"t"valve seat shaft"t"toilet"t1.0t0.980521886393638
539t"toilet"t"tank lid"t"toilet"t1.0t0.9701541871634703
540t"toilet"tconical washert"toilet"t1.0t0.9786626348915513
541t"toilet"t"lift chain"t"toilet"t1.0t0.9820491006742623
542t"toilet"t"seat"t"toilet"t1.0t0.8953082722837288
543t"toilet"t"shutoff valve"t"toilet"t1.0t0.9620699695107985
544t"toilet"t"trip lever"t"toilet"t1.0t0.9702169656250051
545t"toilet"tball-cock supply valvet"toilet"t1.0t0.960738757303165
546t"toilet"t"toilet bowl"t"toilet"t1.0t0.9938705739550365
547t"toilet"tflush handlet"toilet"t1.0t0.9813521284855681
548t"toilet"twax sealt"toilet"t1.0t0.9880871515162842
549t"toilet"t"tank ball"t"toilet"t1.0t0.9433683465293919
550t"toilet"t"float ball"t"toilet"t1.0t0.9685593045443931
551t"toilet"t"filler tube"t"toilet"t1.0t0.965481394375961
552t"toilet"t"waste pipe"t"toilet"t1.0t0.9745063076453714
553t"toilet"t"seat cover"t"toilet"t1.0t0.9701610832851344
554t"toilet"t"cold-water supply line"t"toilet"t1.0t0.982594250269316
555t"toilet"t"overflow tube"t"toilet"t1.0t0.9613152763881815
556t"toilet"t"trap"t"toilet"t1.0t0.9606499894503479
557t"toilet"t"refill tube"t"toilet"t1.0t0.9616679590018482
