troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.9902758
1tbedt"bolster"tbedt1.0t0.98564094
2tbedt"mattress cover"tbedt1.0t0.9905366
475t"toilet"t"switch"t"refrigerator"t0.0t0.984498
476t"toilet"t"refrigerator compartment"t"refrigerator"t0.0t0.98423195
477t"toilet"t"egg tray"t"refrigerator"t0.0t0.98401517
478t"toilet"tshelf channelt"refrigerator"t0.0t0.98529506
479t"toilet"t"magnetic gasket"t"refrigerator"t0.0t0.9817238
480t"toilet"t"storage door"t"refrigerator"t0.0t0.9845716
481t"toilet"tfreezer doort"refrigerator"t0.0t0.98521256
482t"toilet"tguard railt"refrigerator"t0.0t0.97988236
483t"toilet"tcrispert"refrigerator"t0.0t0.98003876
484t"toilet"tglass covert"refrigerator"t0.0t0.98615754
485t"toilet"t"butter compartment"t"refrigerator"t0.0t0.9858415
486t"toilet"t"thermostat control"t"refrigerator"t0.0t0.9763576
487t"toilet"t"freezer compartment"t"refrigerator"t0.0t0.98477906
488t"toilet"t"ice cube tray"t"refrigerator"t0.0t0.9810209
489t"toilet"t"meat keeper"t"refrigerator"t0.0t0.98406166
490t"toilet"t"door stop"t"refrigerator"t0.0t0.98523545
491t"toilet"tshelft"refrigerator"t0.0t0.9854963
492t"toilet"t"dairy compartment"t"refrigerator"t0.0t0.9864908
493t"toilet"tdoor shelft"refrigerator"t0.0t0.98435104
494t"toilet"tdrain hosetdishwashert0.0t0.98472553
495t"toilet"t"overflow protection switch"tdishwashert0.0t0.98220456
496t"toilet"t"tub"tdishwashert0.0t0.9872119
497t"toilet"tpumptdishwashert0.0t0.9871187
498t"toilet"t"gasket"tdishwashert0.0t0.9798085
499t"toilet"t"water hose"tdishwashert0.0t0.98434186
500t"toilet"t"heating element"tdishwashert0.0t0.9843461
501t"toilet"tracktdishwashert0.0t0.98478985
502t"toilet"t"cutlery basket"tdishwashert0.0t0.97958213
503t"toilet"t"wash tower"tdishwashert0.0t0.9849272
504t"toilet"t"motor"tdishwashert0.0t0.9868326
505t"toilet"t"detergent dispenser"tdishwashert0.0t0.98262
506t"toilet"tslidetdishwashert0.0t0.9818856
507t"toilet"t"leveling foot"tdishwashert0.0t0.9856149
508t"toilet"t"insulating material"tdishwashert0.0t0.9740344
509t"toilet"tspray armtdishwashert0.0t0.98274136
510t"toilet"trinse-aid dispensertdishwashert0.0t0.98506886
511t"toilet"tlocktdoort0.0t0.9854963
512t"toilet"tcornicetdoort0.0t0.9813264
513t"toilet"t"hanging stile"tdoort0.0t0.98484135
514t"toilet"t"entablature"tdoort0.0t0.97749245
515t"toilet"t"top rail"tdoort0.0t0.98348194
516t"toilet"tmiddle paneltdoort0.0t0.98423564
517t"toilet"t"bottom rail"tdoort0.0t0.98395115
518t"toilet"tpaneltdoort0.0t0.98526883
519t"toilet"tjambtdoort0.0t0.9780654
520t"toilet"tdoorknobtdoort0.0t0.976682
521t"toilet"t"threshold"tdoort0.0t0.9831241
522t"toilet"t"weatherboard"tdoort0.0t0.9810862
523t"toilet"tlock railtdoort0.0t0.9849182
524t"toilet"t"shutting stile"tdoort0.0t0.9846757
525t"toilet"theadertdoort0.0t0.98203915
526t"toilet"tringt"mortise lock"t0.0t0.9876139
527t"toilet"tkeywayt"mortise lock"t0.0t0.98096913
528t"toilet"t"cotter pin"t"mortise lock"t0.0t0.98677605
529t"toilet"tspringt"mortise lock"t0.0t0.98646367
530t"toilet"t"rotor"t"mortise lock"t0.0t0.98602295
531t"toilet"tcylinder caset"mortise lock"t0.0t0.98412377
532t"toilet"tkeyt"mortise lock"t0.0t0.9836931
533t"toilet"t"faceplate"t"mortise lock"t0.0t0.9852103
534t"toilet"t"dead bolt"t"mortise lock"t0.0t0.9839366
535t"toilet"tcylindert"mortise lock"t0.0t0.9883585
536t"toilet"t"stator"t"mortise lock"t0.0t0.98315334
537t"toilet"t"strike plate"t"mortise lock"t0.0t0.9831265
538t"toilet"t"valve seat shaft"t"toilet"t1.0t0.9818683
539t"toilet"t"tank lid"t"toilet"t1.0t0.9860169
540t"toilet"tconical washert"toilet"t1.0t0.9813416
541t"toilet"t"lift chain"t"toilet"t1.0t0.9852706
542t"toilet"t"seat"t"toilet"t1.0t0.98749226
543t"toilet"t"shutoff valve"t"toilet"t1.0t0.98012286
544t"toilet"t"trip lever"t"toilet"t1.0t0.98293376
545t"toilet"tball-cock supply valvet"toilet"t1.0t0.98515064
546t"toilet"t"toilet bowl"t"toilet"t1.0t0.9918672
547t"toilet"tflush handlet"toilet"t1.0t0.9864525
548t"toilet"twax sealt"toilet"t1.0t0.9847486
549t"toilet"t"tank ball"t"toilet"t1.0t0.9871897
550t"toilet"t"float ball"t"toilet"t1.0t0.98672134
551t"toilet"t"filler tube"t"toilet"t1.0t0.9861649
552t"toilet"t"waste pipe"t"toilet"t1.0t0.9875939
553t"toilet"t"seat cover"t"toilet"t1.0t0.98480916
554t"toilet"t"cold-water supply line"t"toilet"t1.0t0.9850483
555t"toilet"t"overflow tube"t"toilet"t1.0t0.98489106
556t"toilet"t"trap"t"toilet"t1.0t0.9840344
557t"toilet"t"refill tube"t"toilet"t1.0t0.98580444
