troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t1.8879257665270126
1tbedt"bolster"tbedt1.0t1.160660128165064
2tbedt"mattress cover"tbedt1.0t4.179509714156187
427t"mortise lock"tdoorknobtdoort0.0t1.9098011030055952
428t"mortise lock"t"threshold"tdoort0.0t0.7487679955946793
429t"mortise lock"t"weatherboard"tdoort0.0t-1.2079086151318603
430t"mortise lock"tlock railtdoort0.0t2.2384665677581745
431t"mortise lock"t"shutting stile"tdoort0.0t0.9274811893088756
432t"mortise lock"theadertdoort0.0t1.2585863493945044
433t"mortise lock"tringt"mortise lock"t1.0t0.6539377274752155
434t"mortise lock"tkeywayt"mortise lock"t1.0t1.5744962647963814
435t"mortise lock"t"cotter pin"t"mortise lock"t1.0t-1.1306789947504892
436t"mortise lock"tspringt"mortise lock"t1.0t2.0927975152755374
437t"mortise lock"t"rotor"t"mortise lock"t1.0t1.3433775473764846
438t"mortise lock"tcylinder caset"mortise lock"t1.0t2.112982166925583
439t"mortise lock"tkeyt"mortise lock"t1.0t1.5744962647963814
440t"mortise lock"t"faceplate"t"mortise lock"t1.0t-0.17094184131721923
441t"mortise lock"t"dead bolt"t"mortise lock"t1.0t-0.3753616992466206
442t"mortise lock"tcylindert"mortise lock"t1.0t2.112982166925583
443t"mortise lock"t"stator"t"mortise lock"t1.0t0.3213875641533599
444t"mortise lock"t"strike plate"t"mortise lock"t1.0t0.3020741184718004
445t"mortise lock"t"valve seat shaft"t"toilet"t0.0t1.042505015026072
446t"mortise lock"t"tank lid"t"toilet"t0.0t0.0914735398506794
447t"mortise lock"tconical washert"toilet"t0.0t2.199548734924467
448t"mortise lock"t"lift chain"t"toilet"t0.0t1.003968623692236
449t"mortise lock"t"seat"t"toilet"t0.0t-0.0742866729992182
450t"mortise lock"t"shutoff valve"t"toilet"t0.0t0.8383804655359828
451t"mortise lock"t"trip lever"t"toilet"t0.0t-0.7444688747386157
452t"mortise lock"tball-cock supply valvet"toilet"t0.0t0.9864726478358159
453t"mortise lock"t"toilet bowl"t"toilet"t0.0t-0.035833185160969325
454t"mortise lock"tflush handlet"toilet"t0.0t2.170854007650843
455t"mortise lock"twax sealt"toilet"t0.0t-0.12810638141415767
456t"mortise lock"t"tank ball"t"toilet"t0.0t0.0914735398506794
457t"mortise lock"t"float ball"t"toilet"t0.0t0.07261429418008389
458t"mortise lock"t"filler tube"t"toilet"t0.0t1.1668733991885576
459t"mortise lock"t"waste pipe"t"toilet"t0.0t-0.47931841285001237
460t"mortise lock"t"seat cover"t"toilet"t0.0t-0.0742866729992182
461t"mortise lock"t"cold-water supply line"t"toilet"t0.0t-0.1437750190838906
462t"mortise lock"t"overflow tube"t"toilet"t0.0t-0.014505426585462371
463t"mortise lock"t"trap"t"toilet"t0.0t1.6590480912254555
464t"mortise lock"t"refill tube"t"toilet"t0.0t0.7732958902342949
465t"toilet"tpillowtbedt0.0t1.3524224159180025
466t"toilet"t"bolster"tbedt0.0t0.24498341629245438
467t"toilet"t"mattress cover"tbedt0.0t1.29015672286479
468t"toilet"tlegtbedt0.0t-1.2419089294817511
469t"toilet"tbox springtbedt0.0t0.634228447592068
470t"toilet"theadboardtbedt0.0t0.0424366671088841
471t"toilet"t"mattress"tbedt0.0t1.29015672286479
472t"toilet"t"pillow protector"tbedt0.0t1.3524224159180025
473t"toilet"t"elastic"tbedt0.0t-2.5154568600291753
474t"toilet"t"footboard"tbedt0.0t-0.22741705790868708
475t"toilet"t"switch"t"refrigerator"t0.0t0.04712157125510486
476t"toilet"t"refrigerator compartment"t"refrigerator"t0.0t0.7968805391109279
477t"toilet"t"egg tray"t"refrigerator"t0.0t0.020297344342044516
478t"toilet"tshelf channelt"refrigerator"t0.0t0.8447789189157061
479t"toilet"t"magnetic gasket"t"refrigerator"t0.0t-2.110866308837838
480t"toilet"t"storage door"t"refrigerator"t0.0t0.7313869602847568
481t"toilet"tfreezer doort"refrigerator"t0.0t-1.9812198408904937
482t"toilet"tguard railt"refrigerator"t0.0t-0.6923450217448655
483t"toilet"tcrispert"refrigerator"t0.0t-3.3953441864726956
484t"toilet"tglass covert"refrigerator"t0.0t0.6931912557692194
485t"toilet"t"butter compartment"t"refrigerator"t0.0t-0.41924432138435735
486t"toilet"t"thermostat control"t"refrigerator"t0.0t-0.8258288255965833
487t"toilet"t"freezer compartment"t"refrigerator"t0.0t-1.9812198408904937
488t"toilet"t"ice cube tray"t"refrigerator"t0.0t-0.9478552637019734
489t"toilet"t"meat keeper"t"refrigerator"t0.0t-1.6435115030974015
490t"toilet"t"door stop"t"refrigerator"t0.0t1.2602685271803997
491t"toilet"tshelft"refrigerator"t0.0t0.8447789189157061
492t"toilet"t"dairy compartment"t"refrigerator"t0.0t-0.1542187826245934
493t"toilet"tdoor shelft"refrigerator"t0.0t1.2602685271803997
494t"toilet"tdrain hosetdishwashert0.0t2.1889529743797262
495t"toilet"t"overflow protection switch"tdishwashert0.0t1.0503281756255947
496t"toilet"t"tub"tdishwashert0.0t2.797407790900475
497t"toilet"tpumptdishwashert0.0t1.2880810505605134
498t"toilet"t"gasket"tdishwashert0.0t0.48277107806468866
499t"toilet"t"water hose"tdishwashert0.0t1.7007228645015005
500t"toilet"t"heating element"tdishwashert0.0t0.3373714567319309
501t"toilet"tracktdishwashert0.0t0.7358020615908897
502t"toilet"t"cutlery basket"tdishwashert0.0t-0.5459422467480688
503t"toilet"t"wash tower"tdishwashert0.0t1.9265052675487286
504t"toilet"t"motor"tdishwashert0.0t-1.6201884181638502
505t"toilet"t"detergent dispenser"tdishwashert0.0t-0.8133576025569662
506t"toilet"tslidetdishwashert0.0t0.3094858337393021
507t"toilet"t"leveling foot"tdishwashert0.0t-0.1216409911804884
508t"toilet"t"insulating material"tdishwashert0.0t-1.5652778356811101
509t"toilet"tspray armtdishwashert0.0t-0.12055216993520816
510t"toilet"trinse-aid dispensertdishwashert0.0t0.8548269879170395
511t"toilet"tlocktdoort0.0t-0.2115247577111282
512t"toilet"tcornicetdoort0.0t-0.8869944986801892
513t"toilet"t"hanging stile"tdoort0.0t0.20122823943252025
514t"toilet"t"entablature"tdoort0.0t-1.4641420725769831
515t"toilet"t"top rail"tdoort0.0t-0.5762342017284153
516t"toilet"tmiddle paneltdoort0.0t-2.260355874906229
517t"toilet"t"bottom rail"tdoort0.0t0.42225942316606163
518t"toilet"tpaneltdoort0.0t-1.561991391923202
519t"toilet"tjambtdoort0.0t-0.23748259689049453
520t"toilet"tdoorknobtdoort0.0t0.39244892715147683
521t"toilet"t"threshold"tdoort0.0t0.4132972710254714
522t"toilet"t"weatherboard"tdoort0.0t-1.684518139083541
523t"toilet"tlock railtdoort0.0t-0.2115247577111282
524t"toilet"t"shutting stile"tdoort0.0t0.1412108809614398
525t"toilet"theadertdoort0.0t0.0424366671088841
526t"toilet"tringt"mortise lock"t0.0t-0.5224771635184565
527t"toilet"tkeywayt"mortise lock"t0.0t-1.2063653534469165
528t"toilet"t"cotter pin"t"mortise lock"t0.0t-2.774452018645884
529t"toilet"tspringt"mortise lock"t0.0t0.8810049918207451
530t"toilet"t"rotor"t"mortise lock"t0.0t-0.394038444404722
531t"toilet"tcylinder caset"mortise lock"t0.0t0.9066828119955751
532t"toilet"tkeyt"mortise lock"t0.0t-1.2063653534469165
533t"toilet"t"faceplate"t"mortise lock"t0.0t0.48590119557482236
534t"toilet"t"dead bolt"t"mortise lock"t0.0t-2.063383577761935
535t"toilet"tcylindert"mortise lock"t0.0t0.9066828119955751
536t"toilet"t"stator"t"mortise lock"t0.0t-0.010220760253329924
537t"toilet"t"strike plate"t"mortise lock"t0.0t-1.845606776304831
538t"toilet"t"valve seat shaft"t"toilet"t1.0t0.9847913439818485
539t"toilet"t"tank lid"t"toilet"t1.0t2.3342850415814844
540t"toilet"tconical washert"toilet"t1.0t0.18651547456392834
541t"toilet"t"lift chain"t"toilet"t1.0t0.7479274176520595
542t"toilet"t"seat"t"toilet"t1.0t1.899869416197706
543t"toilet"t"shutoff valve"t"toilet"t1.0t-0.12794929645868441
544t"toilet"t"trip lever"t"toilet"t1.0t-1.5321950179158823
545t"toilet"tball-cock supply valvet"toilet"t1.0t-0.24108301089221906
546t"toilet"t"toilet bowl"t"toilet"t1.0t3.411839228981572
547t"toilet"tflush handlet"toilet"t1.0t3.815318240397196
548t"toilet"twax sealt"toilet"t1.0t-0.08333519318940905
549t"toilet"t"tank ball"t"toilet"t1.0t2.3342850415814844
550t"toilet"t"float ball"t"toilet"t1.0t0.661305738549942
551t"toilet"t"filler tube"t"toilet"t1.0t0.2736803752051
552t"toilet"t"waste pipe"t"toilet"t1.0t0.476947818620168
553t"toilet"t"seat cover"t"toilet"t1.0t1.899869416197706
554t"toilet"t"cold-water supply line"t"toilet"t1.0t-0.4671122760608493
555t"toilet"t"overflow tube"t"toilet"t1.0t1.0503281756255947
556t"toilet"t"trap"t"toilet"t1.0t1.1735586054093055
557t"toilet"t"refill tube"t"toilet"t1.0t0.4152290101411395
