troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.47245565
1tbedt"bolster"tbedt1.0t0.088709906
2tbedt"mattress cover"tbedt1.0t0.3498975
474t"toilet"t"footboard"tbedt0.0t0.20662165
475t"toilet"t"switch"t"refrigerator"t0.0t0.12653337
476t"toilet"t"refrigerator compartment"t"refrigerator"t0.0t0.37340435
477t"toilet"t"egg tray"t"refrigerator"t0.0t0.24581002
478t"toilet"tshelf channelt"refrigerator"t0.0t0.115723915
479t"toilet"t"magnetic gasket"t"refrigerator"t0.0t0.1004022
480t"toilet"t"storage door"t"refrigerator"t0.0t0.3051002
481t"toilet"tfreezer doort"refrigerator"t0.0t0.27044016
482t"toilet"tguard railt"refrigerator"t0.0t0.1441241
483t"toilet"tcrispert"refrigerator"t0.0t0.09588528
484t"toilet"tglass covert"refrigerator"t0.0t0.14713466
485t"toilet"t"butter compartment"t"refrigerator"t0.0t0.30043375
486t"toilet"t"thermostat control"t"refrigerator"t0.0t0.13931496
487t"toilet"t"freezer compartment"t"refrigerator"t0.0t0.3318991
488t"toilet"t"ice cube tray"t"refrigerator"t0.0t0.22690947
489t"toilet"t"meat keeper"t"refrigerator"t0.0t0.19547765
490t"toilet"t"door stop"t"refrigerator"t0.0t0.16966242
491t"toilet"tshelft"refrigerator"t0.0t0.10226871
492t"toilet"t"dairy compartment"t"refrigerator"t0.0t0.35113543
493t"toilet"tdoor shelft"refrigerator"t0.0t0.20985146
494t"toilet"tdrain hosetdishwashert0.0t0.36655167
495t"toilet"t"overflow protection switch"tdishwashert0.0t0.13246652
496t"toilet"t"tub"tdishwashert0.0t0.47354412
497t"toilet"tpumptdishwashert0.0t0.31198457
498t"toilet"t"gasket"tdishwashert0.0t0.16943564
499t"toilet"t"water hose"tdishwashert0.0t0.3222649
500t"toilet"t"heating element"tdishwashert0.0t0.17457208
501t"toilet"tracktdishwashert0.0t0.17435661
502t"toilet"t"cutlery basket"tdishwashert0.0t0.22916602
503t"toilet"t"wash tower"tdishwashert0.0t0.2922029
504t"toilet"t"motor"tdishwashert0.0t0.109922856
505t"toilet"t"detergent dispenser"tdishwashert0.0t0.41464928
506t"toilet"tslidetdishwashert0.0t0.15324643
507t"toilet"t"leveling foot"tdishwashert0.0t0.19815147
508t"toilet"t"insulating material"tdishwashert0.0t0.08506993
509t"toilet"tspray armtdishwashert0.0t0.115110934
510t"toilet"trinse-aid dispensertdishwashert0.0t0.2717638
511t"toilet"tlocktdoort0.0t0.091599666
512t"toilet"tcornicetdoort0.0t0.14764674
513t"toilet"t"hanging stile"tdoort0.0t0.134371
514t"toilet"t"entablature"tdoort0.0t0.042452782
515t"toilet"t"top rail"tdoort0.0t0.12036067
516t"toilet"tmiddle paneltdoort0.0t0.12802958
517t"toilet"t"bottom rail"tdoort0.0t0.22030641
518t"toilet"tpaneltdoort0.0t0.15540375
519t"toilet"tjambtdoort0.0t0.15016188
520t"toilet"tdoorknobtdoort0.0t0.2681395
521t"toilet"t"threshold"tdoort0.0t0.10007579
522t"toilet"t"weatherboard"tdoort0.0t0.18166251
523t"toilet"tlock railtdoort0.0t0.17360476
524t"toilet"t"shutting stile"tdoort0.0t0.1065183
525t"toilet"theadertdoort0.0t0.10548122
526t"toilet"tringt"mortise lock"t0.0t-0.008561344
527t"toilet"tkeywayt"mortise lock"t0.0t0.083613776
528t"toilet"t"cotter pin"t"mortise lock"t0.0t0.1348277
529t"toilet"tspringt"mortise lock"t0.0t0.11756955
530t"toilet"t"rotor"t"mortise lock"t0.0t0.0062162057
531t"toilet"tcylinder caset"mortise lock"t0.0t0.09068885
532t"toilet"tkeyt"mortise lock"t0.0t0.08301624
533t"toilet"t"faceplate"t"mortise lock"t0.0t0.12357151
534t"toilet"t"dead bolt"t"mortise lock"t0.0t0.10106613
535t"toilet"tcylindert"mortise lock"t0.0t0.17771183
536t"toilet"t"stator"t"mortise lock"t0.0t0.078679204
537t"toilet"t"strike plate"t"mortise lock"t0.0t0.026252808
538t"toilet"t"valve seat shaft"t"toilet"t1.0t0.28001398
539t"toilet"t"tank lid"t"toilet"t1.0t0.3647
540t"toilet"tconical washert"toilet"t1.0t0.33337343
541t"toilet"t"lift chain"t"toilet"t1.0t0.03971707
542t"toilet"t"seat"t"toilet"t1.0t0.19528328
543t"toilet"t"shutoff valve"t"toilet"t1.0t0.23096682
544t"toilet"t"trip lever"t"toilet"t1.0t0.22503442
545t"toilet"tball-cock supply valvet"toilet"t1.0t0.18207952
546t"toilet"t"toilet bowl"t"toilet"t1.0t0.7219445
547t"toilet"tflush handlet"toilet"t1.0t0.25851712
548t"toilet"twax sealt"toilet"t1.0t0.0989693
549t"toilet"t"tank ball"t"toilet"t1.0t0.25411046
550t"toilet"t"float ball"t"toilet"t1.0t0.1367409
551t"toilet"t"filler tube"t"toilet"t1.0t0.3042164
552t"toilet"t"waste pipe"t"toilet"t1.0t0.33913794
553t"toilet"t"seat cover"t"toilet"t1.0t0.14246447
554t"toilet"t"cold-water supply line"t"toilet"t1.0t0.1527568
555t"toilet"t"overflow tube"t"toilet"t1.0t0.30497316
556t"toilet"t"trap"t"toilet"t1.0t0.06639044
557t"toilet"t"refill tube"t"toilet"t1.0t0.35867923
