troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t2.9115182825232933
1tbedt"bolster"tbedt1.0t2.731371833667616
2tbedt"mattress cover"tbedt1.0t2.6899791263679917
428t"mortise lock"t"threshold"tdoort0.0t-0.018070282117968732
429t"mortise lock"t"weatherboard"tdoort0.0t-1.2397438653731974
430t"mortise lock"tlock railtdoort0.0t1.0778612666804845
431t"mortise lock"t"shutting stile"tdoort0.0t0.05356381857311804
432t"mortise lock"theadertdoort0.0t0.10831618620602639
433t"mortise lock"tringt"mortise lock"t1.0t0.7886176512919923
434t"mortise lock"tkeywayt"mortise lock"t1.0t1.6162678295995316
435t"mortise lock"t"cotter pin"t"mortise lock"t1.0t0.41195816571894883
436t"mortise lock"tspringt"mortise lock"t1.0t1.9695827450349408
437t"mortise lock"t"rotor"t"mortise lock"t1.0t1.3552113905481773
438t"mortise lock"tcylinder caset"mortise lock"t1.0t1.329737940433456
439t"mortise lock"tkeyt"mortise lock"t1.0t1.6162678295995316
440t"mortise lock"t"faceplate"t"mortise lock"t1.0t0.12127825978415874
441t"mortise lock"t"dead bolt"t"mortise lock"t1.0t0.2793441296218549
442t"mortise lock"tcylindert"mortise lock"t1.0t1.329737940433456
443t"mortise lock"t"stator"t"mortise lock"t1.0t-1.3348517736380163
444t"mortise lock"t"strike plate"t"mortise lock"t1.0t-0.3615311821347742
445t"mortise lock"t"valve seat shaft"t"toilet"t0.0t1.512980749077727
446t"mortise lock"t"tank lid"t"toilet"t0.0t-0.9376293455404052
447t"mortise lock"tconical washert"toilet"t0.0t-0.36393336007878985
448t"mortise lock"t"lift chain"t"toilet"t0.0t0.09791211328168296
449t"mortise lock"t"seat"t"toilet"t0.0t-0.05751637898104177
450t"mortise lock"t"shutoff valve"t"toilet"t0.0t0.30621755277738893
451t"mortise lock"t"trip lever"t"toilet"t0.0t-0.563234568485597
452t"mortise lock"tball-cock supply valvet"toilet"t0.0t0.47450032889966537
453t"mortise lock"t"toilet bowl"t"toilet"t0.0t-0.6834515084034346
454t"mortise lock"tflush handlet"toilet"t0.0t0.9972246241626102
455t"mortise lock"twax sealt"toilet"t0.0t0.19176759964399753
456t"mortise lock"t"tank ball"t"toilet"t0.0t-0.9376293455404052
457t"mortise lock"t"float ball"t"toilet"t0.0t0.400879835323456
458t"mortise lock"t"filler tube"t"toilet"t0.0t0.23179844762349405
459t"mortise lock"t"waste pipe"t"toilet"t0.0t-1.581733534311634
460t"mortise lock"t"seat cover"t"toilet"t0.0t-0.05751637898104177
461t"mortise lock"t"cold-water supply line"t"toilet"t0.0t-1.8909934364151137
462t"mortise lock"t"overflow tube"t"toilet"t0.0t0.5153082421902059
463t"mortise lock"t"trap"t"toilet"t0.0t0.2726262261254623
464t"mortise lock"t"refill tube"t"toilet"t0.0t-1.2109851262736226
465t"toilet"tpillowtbedt0.0t-0.7295338603470758
466t"toilet"t"bolster"tbedt0.0t0.7636450386861151
467t"toilet"t"mattress cover"tbedt0.0t-0.44790278241474213
468t"toilet"tlegtbedt0.0t-1.0461196683087344
469t"toilet"tbox springtbedt0.0t0.6623940062342992
470t"toilet"theadboardtbedt0.0t0.9346216461619798
471t"toilet"t"mattress"tbedt0.0t-0.44790278241474213
472t"toilet"t"pillow protector"tbedt0.0t-0.7295338603470758
473t"toilet"t"elastic"tbedt0.0t0.22537095867793536
474t"toilet"t"footboard"tbedt0.0t-0.35064272879651914
475t"toilet"t"switch"t"refrigerator"t0.0t1.1574927909732269
476t"toilet"t"refrigerator compartment"t"refrigerator"t0.0t-1.2894775952891009
477t"toilet"t"egg tray"t"refrigerator"t0.0t-1.2999926516587985
478t"toilet"tshelf channelt"refrigerator"t0.0t1.2659189790058514
479t"toilet"t"magnetic gasket"t"refrigerator"t0.0t1.4445031445657666
480t"toilet"t"storage door"t"refrigerator"t0.0t0.25454048336424734
481t"toilet"tfreezer doort"refrigerator"t0.0t-0.8587566000629112
482t"toilet"tguard railt"refrigerator"t0.0t0.22454428076377686
483t"toilet"tcrispert"refrigerator"t0.0t-1.7621760033428984
484t"toilet"tglass covert"refrigerator"t0.0t0.6081784808782532
485t"toilet"t"butter compartment"t"refrigerator"t0.0t-1.1116339099490633
486t"toilet"t"thermostat control"t"refrigerator"t0.0t-0.5241409049651025
487t"toilet"t"freezer compartment"t"refrigerator"t0.0t-0.8587566000629112
488t"toilet"t"ice cube tray"t"refrigerator"t0.0t-0.00019395509223984266
489t"toilet"t"meat keeper"t"refrigerator"t0.0t-1.8798416772300233
490t"toilet"t"door stop"t"refrigerator"t0.0t1.354650275050129
491t"toilet"tshelft"refrigerator"t0.0t1.2659189790058514
492t"toilet"t"dairy compartment"t"refrigerator"t0.0t-1.5486040249338526
493t"toilet"tdoor shelft"refrigerator"t0.0t1.354650275050129
494t"toilet"tdrain hosetdishwashert0.0t2.3865005984365912
495t"toilet"t"overflow protection switch"tdishwashert0.0t2.026017132959023
496t"toilet"t"tub"tdishwashert0.0t2.1626404030703297
497t"toilet"tpumptdishwashert0.0t1.2809766887290528
498t"toilet"t"gasket"tdishwashert0.0t-0.8550041452981277
499t"toilet"t"water hose"tdishwashert0.0t0.4524484899548163
500t"toilet"t"heating element"tdishwashert0.0t0.36863263964334814
501t"toilet"tracktdishwashert0.0t1.3258004788446616
502t"toilet"t"cutlery basket"tdishwashert0.0t-1.6500703436561386
503t"toilet"t"wash tower"tdishwashert0.0t0.8320204714128423
504t"toilet"t"motor"tdishwashert0.0t-0.43245735820002484
505t"toilet"t"detergent dispenser"tdishwashert0.0t0.38326462218721047
506t"toilet"tslidetdishwashert0.0t0.3541960742376581
507t"toilet"t"leveling foot"tdishwashert0.0t0.7883464745987528
508t"toilet"t"insulating material"tdishwashert0.0t-0.08926487274263246
509t"toilet"tspray armtdishwashert0.0t0.587689975339162
510t"toilet"trinse-aid dispensertdishwashert0.0t0.6539630411745148
511t"toilet"tlocktdoort0.0t0.710441650800328
512t"toilet"tcornicetdoort0.0t-1.8620817927180386
513t"toilet"t"hanging stile"tdoort0.0t0.20577382929067345
514t"toilet"t"entablature"tdoort0.0t-1.9748932220278095
515t"toilet"t"top rail"tdoort0.0t0.16959976031686044
516t"toilet"tmiddle paneltdoort0.0t-0.8234390180444608
517t"toilet"t"bottom rail"tdoort0.0t-0.2606822323145607
518t"toilet"tpaneltdoort0.0t0.9982257390084074
519t"toilet"tjambtdoort0.0t-0.8335531827407722
520t"toilet"tdoorknobtdoort0.0t-0.530911854044981
521t"toilet"t"threshold"tdoort0.0t0.32087155938257866
522t"toilet"t"weatherboard"tdoort0.0t-1.741265171722699
523t"toilet"tlock railtdoort0.0t0.710441650800328
524t"toilet"t"shutting stile"tdoort0.0t-0.3559193687750001
525t"toilet"theadertdoort0.0t-0.44435742815955875
526t"toilet"tringt"mortise lock"t0.0t-0.6024879936718669
527t"toilet"tkeywayt"mortise lock"t0.0t-0.6752884699664589
528t"toilet"t"cotter pin"t"mortise lock"t0.0t-0.7524211592073315
529t"toilet"tspringt"mortise lock"t0.0t0.27582909256395044
530t"toilet"t"rotor"t"mortise lock"t0.0t-0.9392706395591657
531t"toilet"tcylinder caset"mortise lock"t0.0t0.5693288101488564
532t"toilet"tkeyt"mortise lock"t0.0t-0.6752884699664589
533t"toilet"t"faceplate"t"mortise lock"t0.0t0.39577769146002045
534t"toilet"t"dead bolt"t"mortise lock"t0.0t-1.0907744260154515
535t"toilet"tcylindert"mortise lock"t0.0t0.5693288101488564
536t"toilet"t"stator"t"mortise lock"t0.0t-1.1761458915922132
537t"toilet"t"strike plate"t"mortise lock"t0.0t-1.5402707900077204
538t"toilet"t"valve seat shaft"t"toilet"t1.0t2.575077995220348
539t"toilet"t"tank lid"t"toilet"t1.0t1.8841073246179325
540t"toilet"tconical washert"toilet"t1.0t-1.4208026958252242
541t"toilet"t"lift chain"t"toilet"t1.0t1.073981748981005
542t"toilet"t"seat"t"toilet"t1.0t2.5346378989770058
543t"toilet"t"shutoff valve"t"toilet"t1.0t-0.547810198571589
544t"toilet"t"trip lever"t"toilet"t1.0t-1.6740859193405264
545t"toilet"tball-cock supply valvet"toilet"t1.0t-1.0244218130688567
546t"toilet"t"toilet bowl"t"toilet"t1.0t1.3944392420227913
547t"toilet"tflush handlet"toilet"t1.0t2.585223648849168
548t"toilet"twax sealt"toilet"t1.0t-0.005565030804423875
549t"toilet"t"tank ball"t"toilet"t1.0t1.8841073246179325
550t"toilet"t"float ball"t"toilet"t1.0t0.7924815829972125
551t"toilet"t"filler tube"t"toilet"t1.0t0.7438656647482426
552t"toilet"t"waste pipe"t"toilet"t1.0t0.20538616571585977
553t"toilet"t"seat cover"t"toilet"t1.0t2.5346378989770058
554t"toilet"t"cold-water supply line"t"toilet"t1.0t-0.7833335882662023
555t"toilet"t"overflow tube"t"toilet"t1.0t2.026017132959023
556t"toilet"t"trap"t"toilet"t1.0t0.6702518107884301
557t"toilet"t"refill tube"t"toilet"t1.0t-0.05778094624531733
