troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.6544300689127649
1tbedt"bolster"tbedt1.0t0.21949002671708087
2tbedt"mattress cover"tbedt1.0t0.5575484231833083
433t"mortise lock"tringt"mortise lock"t1.0t0.377645773446103
434t"mortise lock"tkeywayt"mortise lock"t1.0t0.5879188126683084
435t"mortise lock"t"cotter pin"t"mortise lock"t1.0t0.5249179822944944
436t"mortise lock"tspringt"mortise lock"t1.0t0.26881790801683786
437t"mortise lock"t"rotor"t"mortise lock"t1.0t0.2735387886881742
438t"mortise lock"tcylinder caset"mortise lock"t1.0t0.37763390924082246
439t"mortise lock"tkeyt"mortise lock"t1.0t0.43374282073001835
440t"mortise lock"t"faceplate"t"mortise lock"t1.0t0.36435690979874147
441t"mortise lock"t"dead bolt"t"mortise lock"t1.0t0.4332501396684776
442t"mortise lock"tcylindert"mortise lock"t1.0t0.416946226322935
443t"mortise lock"t"stator"t"mortise lock"t1.0t0.1465831824609483
444t"mortise lock"t"strike plate"t"mortise lock"t1.0t0.38403441112166053
445t"mortise lock"t"valve seat shaft"t"toilet"t0.0t0.4347219509225324
446t"mortise lock"t"tank lid"t"toilet"t0.0t0.36329656139021577
447t"mortise lock"tconical washert"toilet"t0.0t0.37631746201061383
448t"mortise lock"t"lift chain"t"toilet"t0.0t0.35656041306314984
449t"mortise lock"t"seat"t"toilet"t0.0t0.3177716004087874
450t"mortise lock"t"shutoff valve"t"toilet"t0.0t0.3904464821733982
451t"mortise lock"t"trip lever"t"toilet"t0.0t0.44117809152528425
452t"mortise lock"tball-cock supply valvet"toilet"t0.0t0.36378293127977107
453t"mortise lock"t"toilet bowl"t"toilet"t0.0t0.3607119515566983
454t"mortise lock"tflush handlet"toilet"t0.0t0.4857600894945197
455t"mortise lock"twax sealt"toilet"t0.0t0.4428371156216312
456t"mortise lock"t"tank ball"t"toilet"t0.0t0.3054260909527378
457t"mortise lock"t"float ball"t"toilet"t0.0t0.33219813364283723
458t"mortise lock"t"filler tube"t"toilet"t0.0t0.31482927385373405
459t"mortise lock"t"waste pipe"t"toilet"t0.0t0.3157551925635894
460t"mortise lock"t"seat cover"t"toilet"t0.0t0.33434586490226703
461t"mortise lock"t"cold-water supply line"t"toilet"t0.0t0.33235787685835955
462t"mortise lock"t"overflow tube"t"toilet"t0.0t0.3609130343960231
463t"mortise lock"t"trap"t"toilet"t0.0t0.3669081998661298
464t"mortise lock"t"refill tube"t"toilet"t0.0t0.33741927533947036
465t"toilet"tpillowtbedt0.0t0.3930418165904808
466t"toilet"t"bolster"tbedt0.0t0.11545214227884601
467t"toilet"t"mattress cover"tbedt0.0t0.3881367292079707
468t"toilet"tlegtbedt0.0t0.2914896777828755
469t"toilet"tbox springtbedt0.0t0.26586531426238896
470t"toilet"theadboardtbedt0.0t0.2994160009236623
471t"toilet"t"mattress"tbedt0.0t0.427507458457641
472t"toilet"t"pillow protector"tbedt0.0t0.39626887487923795
473t"toilet"t"elastic"tbedt0.0t0.15566321912620934
474t"toilet"t"footboard"tbedt0.0t0.24709928305429454
475t"toilet"t"switch"t"refrigerator"t0.0t0.25594649592604307
476t"toilet"t"refrigerator compartment"t"refrigerator"t0.0t0.43916374736382485
477t"toilet"t"egg tray"t"refrigerator"t0.0t0.3525521315929233
478t"toilet"tshelf channelt"refrigerator"t0.0t0.3026648396769802
479t"toilet"t"magnetic gasket"t"refrigerator"t0.0t0.29181091413728943
480t"toilet"t"storage door"t"refrigerator"t0.0t0.4119771338824223
481t"toilet"tfreezer doort"refrigerator"t0.0t0.3860545081275898
482t"toilet"tguard railt"refrigerator"t0.0t0.40548590207347823
483t"toilet"tcrispert"refrigerator"t0.0t0.13543504080124483
484t"toilet"tglass covert"refrigerator"t0.0t0.3520752028897375
485t"toilet"t"butter compartment"t"refrigerator"t0.0t0.3352895469930423
486t"toilet"t"thermostat control"t"refrigerator"t0.0t0.3085529876519287
487t"toilet"t"freezer compartment"t"refrigerator"t0.0t0.3680507136612475
488t"toilet"t"ice cube tray"t"refrigerator"t0.0t0.33391930482618104
489t"toilet"t"meat keeper"t"refrigerator"t0.0t0.2196255436056103
490t"toilet"t"door stop"t"refrigerator"t0.0t0.3395935739945326
491t"toilet"tshelft"refrigerator"t0.0t0.3298982428617593
492t"toilet"t"dairy compartment"t"refrigerator"t0.0t0.37586035974607396
493t"toilet"tdoor shelft"refrigerator"t0.0t0.4093401349140706
494t"toilet"tdrain hosetdishwashert0.0t0.5191816638274838
495t"toilet"t"overflow protection switch"tdishwashert0.0t0.3326808423552246
496t"toilet"t"tub"tdishwashert0.0t0.580363518948115
497t"toilet"tpumptdishwashert0.0t0.37067850654353246
498t"toilet"t"gasket"tdishwashert0.0t0.3041490788794164
499t"toilet"t"water hose"tdishwashert0.0t0.5082118490500483
500t"toilet"t"heating element"tdishwashert0.0t0.2941095881129259
501t"toilet"tracktdishwashert0.0t0.24451705542654328
502t"toilet"t"cutlery basket"tdishwashert0.0t0.40742699616872846
503t"toilet"t"wash tower"tdishwashert0.0t0.4948805343198133
504t"toilet"t"motor"tdishwashert0.0t0.2940990519964061
505t"toilet"t"detergent dispenser"tdishwashert0.0t0.4208323124852718
506t"toilet"tslidetdishwashert0.0t0.2872692973132851
507t"toilet"t"leveling foot"tdishwashert0.0t0.29263127835847075
508t"toilet"t"insulating material"tdishwashert0.0t0.21273157158081155
509t"toilet"tspray armtdishwashert0.0t0.315096586406571
510t"toilet"trinse-aid dispensertdishwashert0.0t0.4371898426050141
511t"toilet"tlocktdoort0.0t0.35646933828041183
512t"toilet"tcornicetdoort0.0t0.1394606138318568
513t"toilet"t"hanging stile"tdoort0.0t0.29997668854228127
514t"toilet"t"entablature"tdoort0.0t0.03219275161413845
515t"toilet"t"top rail"tdoort0.0t0.3468178984816122
516t"toilet"tmiddle paneltdoort0.0t0.2488529273662007
517t"toilet"t"bottom rail"tdoort0.0t0.4008526133578097
518t"toilet"tpaneltdoort0.0t0.2032172740561134
519t"toilet"tjambtdoort0.0t0.239026114389192
520t"toilet"tdoorknobtdoort0.0t0.42386946183887086
521t"toilet"t"threshold"tdoort0.0t0.13385724670053956
522t"toilet"t"weatherboard"tdoort0.0t0.2750190475333472
523t"toilet"tlock railtdoort0.0t0.4467837135823422
524t"toilet"t"shutting stile"tdoort0.0t0.3274468045162006
525t"toilet"theadertdoort0.0t0.1447162233200177
526t"toilet"tringt"mortise lock"t0.0t0.30321581776252954
527t"toilet"tkeywayt"mortise lock"t0.0t0.19382543797079788
528t"toilet"t"cotter pin"t"mortise lock"t0.0t0.2741420709417017
529t"toilet"tspringt"mortise lock"t0.0t0.140254128905874
530t"toilet"t"rotor"t"mortise lock"t0.0t0.22732123811241728
531t"toilet"tcylinder caset"mortise lock"t0.0t0.3310336697203765
532t"toilet"tkeyt"mortise lock"t0.0t0.17123266666327613
533t"toilet"t"faceplate"t"mortise lock"t0.0t0.265686346515371
534t"toilet"t"dead bolt"t"mortise lock"t0.0t0.26458610281892614
535t"toilet"tcylindert"mortise lock"t0.0t0.31133300858726004
536t"toilet"t"stator"t"mortise lock"t0.0t0.1399565548314694
537t"toilet"t"strike plate"t"mortise lock"t0.0t0.1966351717500716
538t"toilet"t"valve seat shaft"t"toilet"t1.0t0.4342592726350103
539t"toilet"t"tank lid"t"toilet"t1.0t0.40484613612905335
540t"toilet"tconical washert"toilet"t1.0t0.31506142759528705
541t"toilet"t"lift chain"t"toilet"t1.0t0.30556596003084335
542t"toilet"t"seat"t"toilet"t1.0t0.41394021684807314
543t"toilet"t"shutoff valve"t"toilet"t1.0t0.3859365571060106
544t"toilet"t"trip lever"t"toilet"t1.0t0.39037254126820203
545t"toilet"tball-cock supply valvet"toilet"t1.0t0.3996209052986809
546t"toilet"t"toilet bowl"t"toilet"t1.0t0.7765582287570776
547t"toilet"tflush handlet"toilet"t1.0t0.5252679901316927
548t"toilet"twax sealt"toilet"t1.0t0.30093931346431224
549t"toilet"t"tank ball"t"toilet"t1.0t0.3755423133898985
550t"toilet"t"float ball"t"toilet"t1.0t0.2885117550050769
551t"toilet"t"filler tube"t"toilet"t1.0t0.32569132981484405
552t"toilet"t"waste pipe"t"toilet"t1.0t0.4553265967961963
553t"toilet"t"seat cover"t"toilet"t1.0t0.38875614620203297
554t"toilet"t"cold-water supply line"t"toilet"t1.0t0.36969343900862434
555t"toilet"t"overflow tube"t"toilet"t1.0t0.40966341269206524
556t"toilet"t"trap"t"toilet"t1.0t0.27805126995991547
557t"toilet"t"refill tube"t"toilet"t1.0t0.45892244852144687
