troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.6315528585417448
1tbedt"bolster"tbedt1.0t0.24152104929792034
2tbedt"mattress cover"tbedt1.0t0.4982033685134178
433t"mortise lock"tringt"mortise lock"t1.0t0.36444579266502686
434t"mortise lock"tkeywayt"mortise lock"t1.0t0.510992396732131
435t"mortise lock"t"cotter pin"t"mortise lock"t1.0t0.45504120235185297
436t"mortise lock"tspringt"mortise lock"t1.0t0.27236989906606157
437t"mortise lock"t"rotor"t"mortise lock"t1.0t0.2741905850745469
438t"mortise lock"tcylinder caset"mortise lock"t1.0t0.32174426297342623
439t"mortise lock"tkeyt"mortise lock"t1.0t0.3613800449882016
440t"mortise lock"t"faceplate"t"mortise lock"t1.0t0.3176852716530408
441t"mortise lock"t"dead bolt"t"mortise lock"t1.0t0.3781924449684362
442t"mortise lock"tcylindert"mortise lock"t1.0t0.3738078423798614
443t"mortise lock"t"stator"t"mortise lock"t1.0t0.17728783534981343
444t"mortise lock"t"strike plate"t"mortise lock"t1.0t0.3130899501786263
445t"mortise lock"t"valve seat shaft"t"toilet"t0.0t0.39672604820039636
446t"mortise lock"t"tank lid"t"toilet"t0.0t0.31678423350221024
447t"mortise lock"tconical washert"toilet"t0.0t0.34653163403643433
448t"mortise lock"t"lift chain"t"toilet"t0.0t0.353482603427111
449t"mortise lock"t"seat"t"toilet"t0.0t0.289909796132775
450t"mortise lock"t"shutoff valve"t"toilet"t0.0t0.3391565056921395
451t"mortise lock"t"trip lever"t"toilet"t0.0t0.39741611837522167
452t"mortise lock"tball-cock supply valvet"toilet"t0.0t0.3292486565855819
453t"mortise lock"t"toilet bowl"t"toilet"t0.0t0.3133580148616728
454t"mortise lock"tflush handlet"toilet"t0.0t0.3648338558654905
455t"mortise lock"twax sealt"toilet"t0.0t0.3973096816495263
456t"mortise lock"t"tank ball"t"toilet"t0.0t0.2464026584859754
457t"mortise lock"t"float ball"t"toilet"t0.0t0.26550034954629836
458t"mortise lock"t"filler tube"t"toilet"t0.0t0.31149094374028685
459t"mortise lock"t"waste pipe"t"toilet"t0.0t0.32427499364657936
460t"mortise lock"t"seat cover"t"toilet"t0.0t0.2709660369237923
461t"mortise lock"t"cold-water supply line"t"toilet"t0.0t0.2928060193289145
462t"mortise lock"t"overflow tube"t"toilet"t0.0t0.33623090614938783
463t"mortise lock"t"trap"t"toilet"t0.0t0.36303585265160854
464t"mortise lock"t"refill tube"t"toilet"t0.0t0.33189870254441933
465t"toilet"tpillowtbedt0.0t0.3822766579065902
466t"toilet"t"bolster"tbedt0.0t0.16593902124393425
467t"toilet"t"mattress cover"tbedt0.0t0.3385816775011846
468t"toilet"tlegtbedt0.0t0.29272310661369016
469t"toilet"tbox springtbedt0.0t0.26047977845276543
470t"toilet"theadboardtbedt0.0t0.2935597909950249
471t"toilet"t"mattress"tbedt0.0t0.4109886714512104
472t"toilet"t"pillow protector"tbedt0.0t0.3691241257367893
473t"toilet"t"elastic"tbedt0.0t0.18910749249229045
474t"toilet"t"footboard"tbedt0.0t0.2509917072020955
475t"toilet"t"switch"t"refrigerator"t0.0t0.26854685167334574
476t"toilet"t"refrigerator compartment"t"refrigerator"t0.0t0.4428571321829891
477t"toilet"t"egg tray"t"refrigerator"t0.0t0.33148199537060474
478t"toilet"tshelf channelt"refrigerator"t0.0t0.29427967307844083
479t"toilet"t"magnetic gasket"t"refrigerator"t0.0t0.2831244220362447
480t"toilet"t"storage door"t"refrigerator"t0.0t0.3831419303747469
481t"toilet"tfreezer doort"refrigerator"t0.0t0.34941160455804104
482t"toilet"tguard railt"refrigerator"t0.0t0.3749365471764502
483t"toilet"tcrispert"refrigerator"t0.0t0.16763212149030385
484t"toilet"tglass covert"refrigerator"t0.0t0.346752655461572
485t"toilet"t"butter compartment"t"refrigerator"t0.0t0.34028180728967294
486t"toilet"t"thermostat control"t"refrigerator"t0.0t0.28011231672719145
487t"toilet"t"freezer compartment"t"refrigerator"t0.0t0.35947823132970447
488t"toilet"t"ice cube tray"t"refrigerator"t0.0t0.3427950534692188
489t"toilet"t"meat keeper"t"refrigerator"t0.0t0.24871839155701797
490t"toilet"t"door stop"t"refrigerator"t0.0t0.3233460640380049
491t"toilet"tshelft"refrigerator"t0.0t0.32333362573707286
492t"toilet"t"dairy compartment"t"refrigerator"t0.0t0.3699801648811645
493t"toilet"tdoor shelft"refrigerator"t0.0t0.34841733832537514
494t"toilet"tdrain hosetdishwashert0.0t0.46182385196809594
495t"toilet"t"overflow protection switch"tdishwashert0.0t0.3380067603220529
496t"toilet"t"tub"tdishwashert0.0t0.5573952240433792
497t"toilet"tpumptdishwashert0.0t0.3643495791272504
498t"toilet"t"gasket"tdishwashert0.0t0.3101253435275782
499t"toilet"t"water hose"tdishwashert0.0t0.47540377083380375
500t"toilet"t"heating element"tdishwashert0.0t0.3068669997899249
501t"toilet"tracktdishwashert0.0t0.25384099524251397
502t"toilet"t"cutlery basket"tdishwashert0.0t0.3572288147345546
503t"toilet"t"wash tower"tdishwashert0.0t0.3965212174533883
504t"toilet"t"motor"tdishwashert0.0t0.29838804489103343
505t"toilet"t"detergent dispenser"tdishwashert0.0t0.39740543496354946
506t"toilet"tslidetdishwashert0.0t0.29852108826713225
507t"toilet"t"leveling foot"tdishwashert0.0t0.283019431163437
508t"toilet"t"insulating material"tdishwashert0.0t0.21705048133136753
509t"toilet"tspray armtdishwashert0.0t0.303724474122546
510t"toilet"trinse-aid dispensertdishwashert0.0t0.43959123120534155
511t"toilet"tlocktdoort0.0t0.35481588535239383
512t"toilet"tcornicetdoort0.0t0.16782290224092078
513t"toilet"t"hanging stile"tdoort0.0t0.32679522604275285
514t"toilet"t"entablature"tdoort0.0t0.1317538627135436
515t"toilet"t"top rail"tdoort0.0t0.3425175273095448
516t"toilet"tmiddle paneltdoort0.0t0.25036833617097887
517t"toilet"t"bottom rail"tdoort0.0t0.3488052559589596
518t"toilet"tpaneltdoort0.0t0.21712802755907656
519t"toilet"tjambtdoort0.0t0.246809031060347
520t"toilet"tdoorknobtdoort0.0t0.4077826796831537
521t"toilet"t"threshold"tdoort0.0t0.15712881019163594
522t"toilet"t"weatherboard"tdoort0.0t0.2767167466906396
523t"toilet"tlock railtdoort0.0t0.40397040515019833
524t"toilet"t"shutting stile"tdoort0.0t0.31817796698578443
525t"toilet"theadertdoort0.0t0.1755127629993453
526t"toilet"tringt"mortise lock"t0.0t0.3103556046239046
527t"toilet"tkeywayt"mortise lock"t0.0t0.2019701935757368
528t"toilet"t"cotter pin"t"mortise lock"t0.0t0.2764667141418043
529t"toilet"tspringt"mortise lock"t0.0t0.18589807250583726
530t"toilet"t"rotor"t"mortise lock"t0.0t0.24013044500205624
531t"toilet"tcylinder caset"mortise lock"t0.0t0.31661517344106743
532t"toilet"tkeyt"mortise lock"t0.0t0.20661883081618057
533t"toilet"t"faceplate"t"mortise lock"t0.0t0.27574539263475356
534t"toilet"t"dead bolt"t"mortise lock"t0.0t0.27150101912394947
535t"toilet"tcylindert"mortise lock"t0.0t0.3088893928464444
536t"toilet"t"stator"t"mortise lock"t0.0t0.157731209246908
537t"toilet"t"strike plate"t"mortise lock"t0.0t0.20834848891028218
538t"toilet"t"valve seat shaft"t"toilet"t1.0t0.4112768203906821
539t"toilet"t"tank lid"t"toilet"t1.0t0.4006919211093393
540t"toilet"tconical washert"toilet"t1.0t0.31923172808511285
541t"toilet"t"lift chain"t"toilet"t1.0t0.2961633584423041
542t"toilet"t"seat"t"toilet"t1.0t0.4089114271297242
543t"toilet"t"shutoff valve"t"toilet"t1.0t0.3721001951084104
544t"toilet"t"trip lever"t"toilet"t1.0t0.36313717720158484
545t"toilet"tball-cock supply valvet"toilet"t1.0t0.3598598991665228
546t"toilet"t"toilet bowl"t"toilet"t1.0t0.7382551012479052
547t"toilet"tflush handlet"toilet"t1.0t0.4739405908668704
548t"toilet"twax sealt"toilet"t1.0t0.3015919325745263
549t"toilet"t"tank ball"t"toilet"t1.0t0.3591441893764776
550t"toilet"t"float ball"t"toilet"t1.0t0.2783950814334794
551t"toilet"t"filler tube"t"toilet"t1.0t0.3445925397082456
552t"toilet"t"waste pipe"t"toilet"t1.0t0.41299329224264725
553t"toilet"t"seat cover"t"toilet"t1.0t0.38413499219501057
554t"toilet"t"cold-water supply line"t"toilet"t1.0t0.3532415713297604
555t"toilet"t"overflow tube"t"toilet"t1.0t0.3959649496625713
556t"toilet"t"trap"t"toilet"t1.0t0.2882982035523027
557t"toilet"t"refill tube"t"toilet"t1.0t0.4139703485405875
